id,date,masthead,title,page,words,pollster,url
246159999,1924-06-25,"The Herald (Melbourne, Vic. : 1861 - 1954)",60 PER CENT. POLL Higher Average in Storm Centres,10,196,Saulwick,https://trove.nla.gov.au/newspaper/article/246159999
203679370,1924-07-16,"The Age (Melbourne, Vic. : 1854 - 1954)",APATHY AT ELECTIONS. Average Poll 59 Per Cent.,9,259,Saulwick,https://trove.nla.gov.au/newspaper/article/203679370
257204322,1924-09-05,"The Reporter (Box Hill, Vic. : 1889 - 1925)",SOUTH WARD.,2,66,Saulwick,https://trove.nla.gov.au/newspaper/article/257204322
168715413,1924-10-12,"Truth (Sydney, NSW : 1894 - 1954)",Pricked by His Conscience Brown Rajah Repents and Brings Home the Bacon Stamina and Courage Polled Him Through,2,289,Saulwick,https://trove.nla.gov.au/newspaper/article/168715413
31259309,1924-10-20,"The West Australian (Perth, WA : 1879 - 1954)",PROHIBITION AND THE PERCENTAGE POLL. To the Editor.,5,177,Saulwick,https://trove.nla.gov.au/newspaper/article/31259309
209608533,1925-05-18,Geelong Advertiser (Vic. : 1859 - 1929),"LICENSING POLL PROHIBITION NOT FAVORED. BRISBANE, May J 7.",5,54,Saulwick,https://trove.nla.gov.au/newspaper/article/209608533
155668481,1925-11-10,"The Age (Melbourne, Vic. : 1854 - 1954)",FEDERAL ELECTIONS THE CONCLUDING STAGE POLLING NEXT SATURDAY Candidates' Final Rallies MR. BRUCE IN SYDNEY THE FIGHT FOR BALLARAT,13,892,Saulwick,https://trove.nla.gov.au/newspaper/article/155668481
155683750,1925-11-17,"The Age (Melbourne, Vic. : 1854 - 1954)",A HEAVY POLL. Over 90 Per Cent. in Places.,9,240,Saulwick,https://trove.nla.gov.au/newspaper/article/155683750
153886465,1926-04-23,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",YESTERDAY'S ELECTIONS LOCAL GOVERNMENT AVERAGE POLLS RECORDED,5,1106,Saulwick,https://trove.nla.gov.au/newspaper/article/153886465
202548278,1926-09-15,"The Age (Melbourne, Vic. : 1854 - 1954)",THE REFERENDUM. HEAVY AVERAGE POLL. Victorian Count Final.,12,630,Saulwick,https://trove.nla.gov.au/newspaper/article/202548278
205796800,1927-05-18,"The Age (Melbourne, Vic. : 1854 - 1954)",COMPULSORY VOTING. Average Poll of 91.77 %.,11,654,Saulwick,https://trove.nla.gov.au/newspaper/article/205796800
179722928,1928-05-28,"The Telegraph (Brisbane, Qld. : 1872 - 1947)","MISSING CATTLE ALLEGATIONS AT MOUNT MORGAN MOUNT MORGAN, May 26.",12,198,Morgan,https://trove.nla.gov.au/newspaper/article/179722928
164451931,1928-08-25,"Record (Emerald Hill, Vic. : 1881 - 1954)",LOW PERCENTAGE POLL.,1,217,Saulwick,https://trove.nla.gov.au/newspaper/article/164451931
40671747,1929-05-11,Cairns Post (Qld. : 1909 - 1954),PERCENTAGE POLL.,5,76,Saulwick,https://trove.nla.gov.au/newspaper/article/40671747
84934117,1930-04-29,"Advocate (Burnie, Tas. : 1890 - 1954)",Devonport Sewerage. Some Facts in Support.,4,784,Saulwick,https://trove.nla.gov.au/newspaper/article/84934117
84934667,1930-05-02,"Advocate (Burnie, Tas. : 1890 - 1954)",SEWERAGE POLL. Devonport Strongly in Favor. A Five to One Majority.,2,429,Saulwick,https://trove.nla.gov.au/newspaper/article/84934667
205848127,1931-06-09,"The Age (Melbourne, Vic. : 1854 - 1954)",THE LOW-PERGENTAGE POLLS TO THE EDITOR OF THE AGE.,8,323,Saulwick,https://trove.nla.gov.au/newspaper/article/205848127
262567048,1931-06-13,The Bacchus Marsh Express (Vic. : 1866 - 1943),THE LOW PERCENTAGE POLLS. To The Editor of The “Express.”,3,297,Saulwick,https://trove.nla.gov.au/newspaper/article/262567048
254735328,1931-06-13,Melton Express (Vic. : 1915 - 1943),THE LOW PERCENTAGE POLLS. To The Editor of The “Express.”,3,297,Saulwick,https://trove.nla.gov.au/newspaper/article/254735328
51721526,1932-01-07,"Examiner (Launceston, Tas. : 1900 - 1954)","VICTORIAN POLL MELBOURNE, Wednesday",7,28,Saulwick,https://trove.nla.gov.au/newspaper/article/51721526
32386725,1932-01-07,"The West Australian (Perth, WA : 1879 - 1954)",95 Per Cent Poll in Victoria.,8,33,Saulwick,https://trove.nla.gov.au/newspaper/article/32386725
21769897,1932-01-07,The Brisbane Courier (Qld. : 1864 - 1933),"95.74 PER CENT POLL. VICTORIAN VOTING. MELBOURNE, January 6.",14,33,Saulwick,https://trove.nla.gov.au/newspaper/article/21769897
126529788,1932-12-08,The Maitland Daily Mercury (NSW : 1894 - 1939),SEWERAGE POLL Persons Entitled to Vote,7,134,Saulwick,https://trove.nla.gov.au/newspaper/article/126529788
168645869,1933-10-16,Shepparton Advertiser (Vic. : 1887 - 1953),SEWERAGE Poll to be Taken OPPORTUNE PERIOD. ATTRACTIVE LOAN TERMS.,10,438,Saulwick,https://trove.nla.gov.au/newspaper/article/168645869
276124839,1933-12-01,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Poll Held at Shepparton,28,40,Saulwick,https://trove.nla.gov.au/newspaper/article/276124839
168646693,1933-12-02,Shepparton Advertiser (Vic. : 1887 - 1953),MANY CONGRATULATIONS Messages to Town Clerk,1,37,Saulwick,https://trove.nla.gov.au/newspaper/article/168646693
77404325,1934-03-02,Nambour Chronicle and North Coast Advertiser (Qld. : 1922 - 1954),Oldest Crossing-Sweeper.,9,62,Saulwick,https://trove.nla.gov.au/newspaper/article/77404325
149280947,1934-06-29,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",ROLL FOR SEWERAGE VOTE,6,180,Saulwick,https://trove.nla.gov.au/newspaper/article/149280947
151999636,1934-07-12,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SEWERAGE POLL Scrutineers Not Required PROVISIONS OF ACT,3,326,Saulwick,https://trove.nla.gov.au/newspaper/article/151999636
151988721,1934-07-26,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SEWERAGE POLL,6,99,Saulwick,https://trove.nla.gov.au/newspaper/article/151988721
152002998,1934-07-28,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SEWERAGE POLL,8,85,Saulwick,https://trove.nla.gov.au/newspaper/article/152002998
152002954,1934-07-28,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SEWERAGE TO-DAY'S POLL Final Meeting Last Night MR. MANCHESTER'S VIEWS,6,703,Saulwick,https://trove.nla.gov.au/newspaper/article/152002954
151997147,1934-07-31,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SWERAGE POLL Final-Count Made MAJORITY AGAINST 569,5,256,Saulwick,https://trove.nla.gov.au/newspaper/article/151997147
151991057,1934-08-14,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",SEWERAGE POLL POST-MORTEM (To the Editor).,3,455,Saulwick,https://trove.nla.gov.au/newspaper/article/151991057
194427302,1934-09-17,"Daily Examiner (Grafton, NSW : 1915 - 1954)",QUIET DAY Polling At Grafton CONTEST FOR COWPER SOLID MAJORITY FOR DR. PAGE,4,466,Saulwick,https://trove.nla.gov.au/newspaper/article/194427302
269795857,1934-11-16,Benalla Standard (Vic. : 1901 - 1940),SEWERAGE POLL To be Taken Next Month,3,229,Saulwick,https://trove.nla.gov.au/newspaper/article/269795857
269797265,1934-11-20,Benalla Standard (Vic. : 1901 - 1940),SEWERAGE POLL To be Taken on December 6 Only Objectors Need Vote,3,158,Saulwick,https://trove.nla.gov.au/newspaper/article/269797265
70790917,1934-11-23,"The North Eastern Ensign (Benalla, Vic. : 1872 - 1938)",SEWERAGE POLL TO BE TAKEN ON DECEMBER 6.,2,92,Saulwick,https://trove.nla.gov.au/newspaper/article/70790917
70790986,1934-12-07,"The North Eastern Ensign (Benalla, Vic. : 1872 - 1938)",SEWERAGE POLL 528 RATEPAYERS OPPOSED TO SCHEME.,2,106,Saulwick,https://trove.nla.gov.au/newspaper/article/70790986
295261431,1935-07-12,"The Murray Valley Standard (Murray Bridge, SA : 1934 - 1950)",Is It A State Record?,1,74,Saulwick,https://trove.nla.gov.au/newspaper/article/295261431
86554060,1935-09-06,"Advocate (Burnie, Tas. : 1890 - 1954)",Mowbray Swamp Drainage Poll.,6,55,Saulwick,https://trove.nla.gov.au/newspaper/article/86554060
101347376,1935-09-28,"Nepean Times (Penrith, NSW : 1882 - 1962)",Sewerage Poll,4,35,Saulwick,https://trove.nla.gov.au/newspaper/article/101347376
41713353,1935-11-07,Cairns Post (Qld. : 1909 - 1954),Babinda Drainage Poll.,6,38,Saulwick,https://trove.nla.gov.au/newspaper/article/41713353
62661783,1935-11-28,Townsville Daily Bulletin (Qld. : 1907 - 1954),THE SEWERAGE POLL. Position Clarified.,6,339,Saulwick,https://trove.nla.gov.au/newspaper/article/62661783
62955760,1935-12-05,Gippsland Times (Vic. : 1861 - 1954),WARRAGUL SEWERAGE POLL. The Proposal Defeated.,16,180,Saulwick,https://trove.nla.gov.au/newspaper/article/62955760
268955661,1935-12-06,Bairnsdale Advertiser and Tambo and Omeo Chronicle (Vic. : 1882 - 1946),WARRAGUL SEWERAGE POLL. The Proposal Defeated.,2,230,Saulwick,https://trove.nla.gov.au/newspaper/article/268955661
173347529,1935-12-06,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",SARINA. No. 5 Division Ratepayers.,14,1224,Saulwick,https://trove.nla.gov.au/newspaper/article/173347529
62672265,1935-12-07,Townsville Daily Bulletin (Qld. : 1907 - 1954),THE SEWERAGE POLL. (To The Editor).,11,317,Saulwick,https://trove.nla.gov.au/newspaper/article/62672265
179947082,1935-12-09,"The Telegraph (Brisbane, Qld. : 1872 - 1947)","£262,500 Loan Proposal Favoured by Townsville Citizens TOWNSVILLE, December 9.",13,56,Saulwick,https://trove.nla.gov.au/newspaper/article/179947082
62669754,1935-12-09,Townsville Daily Bulletin (Qld. : 1907 - 1954),"SEWERAGE POLL. PROPOSAL CARRIED. 7,292 to 4,326.",4,284,Saulwick,https://trove.nla.gov.au/newspaper/article/62669754
172922287,1936-01-11,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",SARINA SEWERAGE POLL.,8,33,Saulwick,https://trove.nla.gov.au/newspaper/article/172922287
91787269,1936-04-22,"Advocate (Burnie, Tas. : 1890 - 1954)",Public Opinion Devonport Sewerage Poll. To the Editor.,2,394,Saulwick,https://trove.nla.gov.au/newspaper/article/91787269
91803480,1936-05-02,"Advocate (Burnie, Tas. : 1890 - 1954)",Devonport Sewerage Poll. To the Editor.,11,407,Saulwick,https://trove.nla.gov.au/newspaper/article/91803480
91813971,1936-05-05,"Advocate (Burnie, Tas. : 1890 - 1954)",Public Opinion Devonport Sewerage Poll. To the Editor.,5,426,Saulwick,https://trove.nla.gov.au/newspaper/article/91813971
91807189,1936-05-07,"Advocate (Burnie, Tas. : 1890 - 1954)",Devonport Sewerage Poll.,9,48,Saulwick,https://trove.nla.gov.au/newspaper/article/91807189
151235392,1937-02-05,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",[?] SEWERAGE POLL,3,73,Saulwick,https://trove.nla.gov.au/newspaper/article/151235392
295735448,1937-02-13,"The Colonist (Maryborough, Qld. : 1884 - 1952)",GENERAL NEWS BUNDABERG SEWERAGE POLL,13,148,Saulwick,https://trove.nla.gov.au/newspaper/article/295735448
30140442,1937-02-22,"The Mercury (Hobart, Tas. : 1860 - 1954)",PERCENTAGE POLL Lower Than in 1934,11,82,Saulwick,https://trove.nla.gov.au/newspaper/article/30140442
249851911,1937-03-04,The Tribune (Philippines : 1932 - 1945),One Million Ballots For Suffrage Poll,2,213,Saulwick,https://trove.nla.gov.au/newspaper/article/249851911
68466166,1937-03-12,"Advocate (Burnie, Tas. : 1890 - 1954)","Lower Percentage Poll Than at Other Referendums. MELBOURNE, Thursday.",7,141,Saulwick,https://trove.nla.gov.au/newspaper/article/68466166
87590493,1937-04-03,Kalgoorlie Miner (WA : 1895 - 1954),"SEWERAGE POLL Overwhelming ""No"" Vote POLL DECLARED TO ONE CITIZEN",6,246,Saulwick,https://trove.nla.gov.au/newspaper/article/87590493
34979398,1937-04-06,"Western Argus (Kalgoorlie, WA : 1916 - 1938)","SEWERAGE POLL Overwhelming ""No"" Vote POLL DECLARED TO ONE CITIZEN",20,233,Saulwick,https://trove.nla.gov.au/newspaper/article/34979398
260845326,1937-04-18,"The Goldfields Observer (Kalgoorlie, WA : 1930 - 1939)",Sewerage Poll Lesson,4,480,Saulwick,https://trove.nla.gov.au/newspaper/article/260845326
124801929,1937-06-24,"Murray Pioneer and Australian River Record (Renmark, SA : 1913 - 1942)",SEWERAGE POLL,10,276,Saulwick,https://trove.nla.gov.au/newspaper/article/124801929
68444856,1937-08-17,"Advocate (Burnie, Tas. : 1890 - 1954)",Rates For Burnie Municipality to Be Struck in October TREASURER SAYS ROAD RATE WILL HAVE TO BE INCREASED. Sewerage Poll of Upper Burnie and Wivenhoe Ratepayers,5,3824,Saulwick,https://trove.nla.gov.au/newspaper/article/68444856
124803326,1937-08-26,"Murray Pioneer and Australian River Record (Renmark, SA : 1913 - 1942)",PROBLEM FOR COUNCIL,12,195,Saulwick,https://trove.nla.gov.au/newspaper/article/124803326
96688183,1937-09-03,"Bunyip (Gawler, SA : 1863 - 1954)",Renmark Deep Drainage Poll.,4,271,Saulwick,https://trove.nla.gov.au/newspaper/article/96688183
68453244,1937-09-29,"Advocate (Burnie, Tas. : 1890 - 1954)",Upper Burnie Sewerage Poll To the Editor.,6,431,Saulwick,https://trove.nla.gov.au/newspaper/article/68453244
68453618,1937-09-30,"Advocate (Burnie, Tas. : 1890 - 1954)",BURNIE Sewerage Poll:,6,250,Saulwick,https://trove.nla.gov.au/newspaper/article/68453618
284810523,1937-11-26,Bundaberg Daily News and Mail (Qld. : 1925 - 1940),SEWERAGE POLL. Arrangements Completed. Vote to be Taken on Saturday,2,176,Saulwick,https://trove.nla.gov.au/newspaper/article/284810523
201492881,1938-03-18,"The Evening News (Rockhampton, Qld. : 1924 - 1941)","Elanage Polls Up Lame After Fast Thick Gallop. MELBOURNE, Friday.",11,89,Saulwick,https://trove.nla.gov.au/newspaper/article/201492881
244588643,1938-04-22,"The Herald (Melbourne, Vic. : 1861 - 1954)",PORTLAND SEWERAGE POLL ON MAY 14,4,40,Saulwick,https://trove.nla.gov.au/newspaper/article/244588643
30149075,1938-05-07,Camperdown Chronicle (Vic. : 1875 - 1954),SEWERAGE POLL AT EARLY DATE MOTION RE 2/6 RATE RESCINDED. Ratepayers to Vote on 2/- Rate. AGITATION FOR FURTHER GOVERNMENT ASSISTANCE,1,961,Saulwick,https://trove.nla.gov.au/newspaper/article/30149075
94880502,1938-05-18,Kalgoorlie Miner (WA : 1895 - 1954),ITEMS OF NEWS The Weather,4,1379,Saulwick,https://trove.nla.gov.au/newspaper/article/94880502
63086868,1938-05-26,Gippsland Times (Vic. : 1861 - 1954),MAFFRA SEWERAGE Poll of Ratepayers Today,8,34,Saulwick,https://trove.nla.gov.au/newspaper/article/63086868
269033712,1938-05-27,Bairnsdale Advertiser and Tambo and Omeo Chronicle (Vic. : 1882 - 1946),"Maffra Sewerage Poll “YES” VOTE CARRIED 83 Per Cent. Poll MAFFRA, Thursday.",1,66,Saulwick,https://trove.nla.gov.au/newspaper/article/269033712
63086948,1938-05-30,Gippsland Times (Vic. : 1861 - 1954),"MAFFRA SEWERAGE POLL ""Yes"" Vote Carried 83 PER CENT. POLL",3,71,Saulwick,https://trove.nla.gov.au/newspaper/article/63086948
30149624,1938-06-04,Camperdown Chronicle (Vic. : 1875 - 1954),"SEWERAGE POLL ON JUNE 15. ""NOW TOO LATE TO HOLD PUBLIC MEETING"" That Question Left Entirely to Ratepayers. INFORMATORY CIRCULAR TO BE ISSUED WITH BALLOT PAPERS.",1,662,Saulwick,https://trove.nla.gov.au/newspaper/article/30149624
262577765,1938-06-18,The Bacchus Marsh Express (Vic. : 1866 - 1943),RECENT SEWERAGE POLLS.,4,236,Saulwick,https://trove.nla.gov.au/newspaper/article/262577765
254729781,1938-06-18,Melton Express (Vic. : 1915 - 1943),RECENT SEWERAGE POLLS.,4,236,Saulwick,https://trove.nla.gov.au/newspaper/article/254729781
270352520,1938-07-08,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1954),"Kyabram Sewerage Poll FAVORED BY COMMISSIONERS. ""MATTER FOR MINISTER"" SAYS TRUST SOLICITOR Petition Must Be Presented This Month.",4,2208,Saulwick,https://trove.nla.gov.au/newspaper/article/270352520
295367800,1938-07-08,"The Murray Valley Standard (Murray Bridge, SA : 1934 - 1950)",WHY THIS APATHY?,7,504,Saulwick,https://trove.nla.gov.au/newspaper/article/295367800
176269135,1938-08-03,Shepparton Advertiser (Vic. : 1887 - 1953),SEWERAGE POLL,9,152,Saulwick,https://trove.nla.gov.au/newspaper/article/176269135
116331300,1938-08-05,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",KYABRAH SEWERAGE Poll of Ratepayers Sought,4,153,Saulwick,https://trove.nla.gov.au/newspaper/article/116331300
270355404,1938-08-05,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1954),"Sewerage Poll. SANCTIONED BY TRUST. Saturday, September 3, is Date for Vote. Public Meeting. Literature.",6,959,Saulwick,https://trove.nla.gov.au/newspaper/article/270355404
205143173,1938-08-09,"The Age (Melbourne, Vic. : 1854 - 1954)",CHELSEA SEWERAGE POLL. Local Project Defeated.,7,129,Saulwick,https://trove.nla.gov.au/newspaper/article/205143173
270356475,1938-08-23,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1954),Yes or No? SEWERAGE POLL. QUESTION FOR KYABRAM RATEPAYERS. Pointers for Voters.,1,1103,Saulwick,https://trove.nla.gov.au/newspaper/article/270356475
270368195,1938-08-26,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1954),"Sewerage Poll. SATURDAY, SEPTEMBER 3. Points for Kyabram Voters.",3,286,Saulwick,https://trove.nla.gov.au/newspaper/article/270368195
270368181,1938-08-26,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1894 - 1954),"Correspondence. Sewerage Poll. (To the Editor of ""The Free Press."")",1,369,Saulwick,https://trove.nla.gov.au/newspaper/article/270368181
205135686,1938-08-29,"The Age (Melbourne, Vic. : 1854 - 1954)",Legality of Sewerage Polls,10,168,Saulwick,https://trove.nla.gov.au/newspaper/article/205135686
205183814,1938-09-09,"The Age (Melbourne, Vic. : 1854 - 1954)",NHILL SEWERAGE Poll To-morrow,14,128,Saulwick,https://trove.nla.gov.au/newspaper/article/205183814
12485529,1938-09-13,"The Argus (Melbourne, Vic. : 1848 - 1957)",SEWERAGE POLL,12,41,Saulwick,https://trove.nla.gov.au/newspaper/article/12485529
278338598,1938-10-21,"The Sun News-Pictorial (Melbourne, Vic. : 1922 - 1954; 1956)",Dimboola Sewerage Poll,44,35,Saulwick,https://trove.nla.gov.au/newspaper/article/278338598
63089939,1938-10-27,Gippsland Times (Vic. : 1861 - 1954),MORWELL SEWERAGE Poll of Ratepayers to be Taken,3,395,Saulwick,https://trove.nla.gov.au/newspaper/article/63089939
205216412,1938-11-14,"The Age (Melbourne, Vic. : 1854 - 1954)",Yarrawonga Sewerage Poll,14,55,Saulwick,https://trove.nla.gov.au/newspaper/article/205216412
119426966,1938-11-18,The Albury Banner and Wodonga Express (NSW : 1860 - 1938),YARRAWONGA SEWERAGE POLL FAVORS SCHEME AND COUNCIL CONTROL,36,110,Saulwick,https://trove.nla.gov.au/newspaper/article/119426966
12067750,1938-11-25,"The Argus (Melbourne, Vic. : 1848 - 1957)",SEWERAGE POLL,9,24,Saulwick,https://trove.nla.gov.au/newspaper/article/12067750
254735781,1938-11-26,Melton Express (Vic. : 1915 - 1943),PREPARATIONS FOR LOCAL SEWERAGE POLL. Public Meeting For Questions.,3,456,Saulwick,https://trove.nla.gov.au/newspaper/article/254735781
262581645,1938-11-26,The Bacchus Marsh Express (Vic. : 1866 - 1943),PREPARATIONS FOR LOCAL SEWERAGE POLL. Public Meeting For Questions.,5,454,Saulwick,https://trove.nla.gov.au/newspaper/article/262581645
125724230,1938-12-08,The Maitland Daily Mercury (NSW : 1894 - 1939),SEWERAGE POLL Vote in Maitland,2,89,Saulwick,https://trove.nla.gov.au/newspaper/article/125724230
12077155,1938-12-17,"The Argus (Melbourne, Vic. : 1848 - 1957)","SEWERAGE POLL TRARALGON, Friday.",4,33,Saulwick,https://trove.nla.gov.au/newspaper/article/12077155
254736533,1938-12-17,Melton Express (Vic. : 1915 - 1943),PREPARATIONS FOR LOCAL SEWERAGE POLL. Public Meeting For Questions.,5,158,Saulwick,https://trove.nla.gov.au/newspaper/article/254736533
269276361,1939-01-27,Bairnsdale Advertiser and Tambo and Omeo Chronicle (Vic. : 1882 - 1946),Sewerage Poll at Traralgon.,4,203,Saulwick,https://trove.nla.gov.au/newspaper/article/269276361
268231118,1939-02-25,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1955)",DO YOU KNOW THAT-?,2,215,Saulwick,https://trove.nla.gov.au/newspaper/article/268231118
268227428,1939-03-01,"Ovens and Murray Advertiser (Beechworth, Vic. : 1855 - 1955)","THE SEWERAGE POLL BIG MAJORITY IN FAVOUR OF SCHEME. 75 Per Cent, of Owners and Occupiers Vote.",2,485,Saulwick,https://trove.nla.gov.au/newspaper/article/268227428
63264563,1939-03-13,Gippsland Times (Vic. : 1861 - 1954),YARRAM SEWERAGE Poll to be Taken,3,177,Saulwick,https://trove.nla.gov.au/newspaper/article/63264563
249654910,1939-07-04,The Tribune (Philippines : 1932 - 1945),ROOSEVELT TRAILS New York Poll Favors Dewey In 1940 Elections,14,137,Gallup,https://trove.nla.gov.au/newspaper/article/249654910
133725809,1939-09-30,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),"If Reich Won NEW YORK, September 29.",11,78,Gallup,https://trove.nla.gov.au/newspaper/article/133725809
264878168,1939-09-30,"Saturday Evening Express (Launceston, Tas. : 1924 - 1954)","THINK GERMANS WOULD ATTACK U.S.A. NEW YORK, Sept. 29.",9,152,Gallup,https://trove.nla.gov.au/newspaper/article/264878168
